business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,importance,proximity,popularity,osm_restaurant,osm_bar,osm_cafe,osm_fast_food,osm_college,osm_library,osm_school,osm_university,osm_bus_station,osm_parking,osm_taxi,osm_bank,osm_hospital,osm_social_facility,osm_arts_centre,osm_cinema,osm_casino,osm_theatre,osm_place_of_worship,osm_police
a93TpkEV5oyEuyiI0CqAGw,Moong Japanese Fusion Restaurant,570 St. Clair Avenue W,Toronto,ON,M6C 1A5,43.6826974,-79.42088009999998,3.5,39,1,"{""WiFi"": ""no"", ""RestaurantsDelivery"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""NoiseLevel"": ""quiet"", ""Caters"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""True"", ""BikeParking"": ""True"", ""Alcohol"": ""full_bar"", ""RestaurantsGoodForGroups"": ""False"", ""HasTV"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""11:30-22:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:00"", ""Saturday"": ""12:00-22:00"", ""Sunday"": ""12:00-22:00""}",0,4.19145440961323,136.5,20,0,13,19,0,1,0,0,0,6,0,7,0,1,0,0,0,1,6,0
bFiqLXT4M8kYbrTBUzoH-A,Mac's Sushi,"York U Student Centre, 4700 Keele Street, 2nd Floor",Toronto,ON,M3J 1P3,43.7742081,-79.49833309999998,4.0,9,1,"{""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""WiFi"": ""no"", ""GoodForKids"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""WheelchairAccessible"": ""True"", ""Alcohol"": ""none"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsReservations"": ""False"", ""OutdoorSeating"": ""False"", ""RestaurantsTableService"": ""False"", ""BikeParking"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""NoiseLevel"": ""average"", ""RestaurantsDelivery"": ""False"", ""Caters"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""True""}","Sushi Bars, Restaurants, Japanese","{""Monday"": ""10:00-21:00"", ""Tuesday"": ""10:00-21:00"", ""Wednesday"": ""10:00-21:00"", ""Thursday"": ""10:00-21:00"", ""Friday"": ""10:00-21:00"", ""Saturday"": ""11:00-19:00""}",0,15.887077160625985,36.0,11,0,13,44,0,1,0,1,0,0,0,3,0,0,0,0,0,1,2,1
fUOY7g6JcO0m3iZNfK0O0g,Injapan,124 Atlantic Avenue,Toronto,ON,M6K 1X9,43.6397312,-79.4212973,3.5,49,1,"{""RestaurantsAttire"": ""casual"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""False"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsGoodForGroups"": ""True"", ""BikeParking"": ""True"", ""RestaurantsReservations"": ""False"", ""Alcohol"": ""beer_and_wine"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsDelivery"": ""False"", ""NoiseLevel"": ""quiet"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""Caters"": ""True"", ""WiFi"": ""free""}","Restaurants, Sushi Bars, Japanese","{""Monday"": ""11:30-22:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:00"", ""Saturday"": ""12:00-21:30""}",0,4.119905545397328,171.5,84,35,39,44,0,0,1,0,1,21,0,15,0,6,2,0,0,1,4,2
kD05qsPROIFoEhgQIp_Vig,Gohyang Restaurant + Bar,5096 Dundas Street W,Toronto,ON,M9A 1C2,43.6449713,-79.5327411,4.0,19,1,"{""HappyHour"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsReservations"": ""True"", ""WiFi"": ""no"", ""RestaurantsTableService"": ""True"", ""Caters"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""OutdoorSeating"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsDelivery"": ""True"", ""NoiseLevel"": ""quiet"", ""Smoking"": ""outdoor"", ""HasTV"": ""False"", ""GoodForKids"": ""True"", ""WheelchairAccessible"": ""False"", ""BikeParking"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""GoodForDancing"": ""False"", ""Alcohol"": ""full_bar"", ""RestaurantsGoodForGroups"": ""True"", ""CoatCheck"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}}","Korean, Restaurants, Nightlife, Bars, Thai, Dim Sum, Sushi Bars, Chinese, Noodles, Japanese, Asian Fusion, Wine Bars","{""Monday"": ""12:00-22:00"", ""Tuesday"": ""11:00-22:00"", ""Wednesday"": ""11:00-22:00"", ""Thursday"": ""11:00-22:00"", ""Friday"": ""11:00-22:00"", ""Saturday"": ""11:00-22:00"", ""Sunday"": ""13:00-22:00""}",0,12.526899257850726,76.0,22,0,6,26,0,0,0,0,0,10,2,2,0,1,0,0,0,0,0,0
3G4KcScA5srgsg-fAtWs2Q,Tokyo Grill,582 Yonge Street,Toronto,ON,M4Y 1Z3,43.6651953,-79.38492420000001,3.5,92,1,"{""BikeParking"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""GoodForKids"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""False"", ""RestaurantsReservations"": ""True"", ""Caters"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""HasTV"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Alcohol"": ""beer_and_wine"", ""NoiseLevel"": ""average"", ""WiFi"": ""no"", ""DogsAllowed"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsTableService"": ""True""}","Restaurants, Japanese","{""Monday"": ""12:00-22:00"", ""Tuesday"": ""12:00-22:00"", ""Wednesday"": ""12:00-22:00"", ""Thursday"": ""12:00-22:00"", ""Friday"": ""12:00-22:00"", ""Saturday"": ""12:00-22:00"", ""Sunday"": ""12:00-21:00""}",3,0.7171501839033971,322.0,237,12,135,229,0,8,4,1,0,113,1,31,0,2,1,0,0,9,9,0
gyia16YI_8_I7mmk0N9NNg,Ultramen,134 Atlantic Ave,Toronto,ON,M6K 1X9,43.640012569,-79.4214202497,3.5,11,1,"{""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""HasTV"": ""True""}","Japanese, Restaurants, Ramen",{},0,4.110798739945124,38.5,85,37,41,44,0,0,1,0,1,21,0,15,0,6,2,0,0,1,4,2
fCiTjtJYuDyk1xYtauYxEw,Sweet O'Clock,449 Dundas Street W,Toronto,ON,M5T 1G8,43.653206364700004,-79.3962752447,3.0,13,1,"{""HasTV"": ""True"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}}","Taiwanese, Japanese, Restaurants, Food, Desserts, Bubble Tea","{""Monday"": ""11:00-0:00"", ""Tuesday"": ""11:00-0:00"", ""Wednesday"": ""11:00-0:00"", ""Thursday"": ""11:00-0:00"", ""Friday"": ""11:00-1:00"", ""Saturday"": ""11:00-1:00"", ""Sunday"": ""11:00-0:00""}",2,1.61326821321143,39.0,292,34,132,197,0,9,6,0,0,61,3,32,0,6,2,1,0,6,10,0
ZxbUza8_Y17R18WcWehCmw,Gushi Japanese Street Food,238 Queen Street W,Toronto,ON,M5V 1Z7,43.6501306,-79.3904119,4.0,32,0,"{""OutdoorSeating"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""casual"", ""NoiseLevel"": ""average"", ""Caters"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""HasTV"": ""False"", ""RestaurantsTableService"": ""False"", ""BikeParking"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Alcohol"": ""none"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsReservations"": ""False"", ""WiFi"": ""no"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}}","Comfort Food, Japanese, Restaurants, Street Vendors, Food Court, Food","{""Monday"": ""11:30-20:30"", ""Tuesday"": ""11:30-20:30"", ""Wednesday"": ""11:30-20:30"", ""Thursday"": ""11:30-20:30"", ""Friday"": ""11:30-20:30"", ""Saturday"": ""12:00-20:00"", ""Sunday"": ""12:00-20:00""}",2,1.4723818654540672,128.0,325,29,190,346,0,5,5,2,0,0,14,62,0,3,2,2,0,7,4,0
ynmTXY9yJDiNkO4HUmxRSQ,KaKa All You Can Eat,"655 Bay Street, Unit 5",Toronto,ON,M5G 2K4,43.65787570000001,-79.3843752,3.5,209,1,"{""OutdoorSeating"": ""False"", ""RestaurantsTableService"": ""True"", ""WiFi"": ""free"", ""GoodForKids"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""average"", ""ByAppointmentOnly"": ""False"", ""HappyHour"": ""True"", ""BikeParking"": ""True"", ""Alcohol"": ""full_bar"", ""RestaurantsPriceRange2"": ""3"", ""HasTV"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""True"", ""casual"": ""True""}, ""GoodForMeal"": {""dessert"": ""True"", ""latenight"": ""None"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""None"", ""breakfast"": ""None""}, ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsAttire"": ""casual""}","Japanese, Restaurants, Sushi Bars, Wine Bars, Nightlife, Bars, Asian Fusion","{""Monday"": ""11:30-22:15"", ""Tuesday"": ""11:30-22:15"", ""Wednesday"": ""11:30-22:15"", ""Thursday"": ""11:30-22:15"", ""Friday"": ""11:30-22:15"", ""Saturday"": ""11:30-22:15"", ""Sunday"": ""11:30-22:15""}",3,0.5231675085639879,731.5,308,25,185,329,0,10,3,2,0,112,8,58,0,0,0,3,0,12,5,0
Go7A32yJ0eFXqE_-8Os7EQ,Mizumi Sushi Asian Cuisin,6233 Bathrust Street,Toronto,ON,M2R 2A5,43.7909589,-79.44525329999998,3.0,10,0,"{""Alcohol"": ""none"", ""RestaurantsDelivery"": ""True"", ""RestaurantsAttire"": ""casual"", ""GoodForKids"": ""True"", ""WiFi"": ""no"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""True"", ""OutdoorSeating"": ""False"", ""HasTV"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""NoiseLevel"": ""average"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""BikeParking"": ""True"", ""RestaurantsGoodForGroups"": ""True""}","Restaurants, Chinese, Thai, Japanese",{},0,15.455982442661885,30.0,7,0,4,5,0,0,1,0,0,15,0,4,0,0,0,0,0,0,0,0
3C1zbn47G5pDfX5OHJ1CRg,Bloom Café,45 Baldwin St,Toronto,ON,M5T,43.6558244,-79.39377879999998,4.0,3,0,"{""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""OutdoorSeating"": ""False"", ""WiFi"": ""free"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsTakeOut"": ""True""}","Food, Coffee & Tea, Restaurants, Japanese",{},2,1.3027547757730118,12.0,310,26,163,255,0,13,6,2,0,84,4,40,0,5,1,1,0,11,6,1
goI2fAh1s3byFt7epsa9BQ,Kotta Sushi,1226 King Street W,Toronto,ON,M6K 1G4,43.6388353,-79.42841290000001,4.0,30,1,"{""RestaurantsTakeOut"": ""True"", ""Caters"": ""True"", ""GoodForKids"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""HasTV"": ""True"", ""NoiseLevel"": ""quiet"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""True"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsReservations"": ""True"", ""RestaurantsTableService"": ""True"", ""RestaurantsDelivery"": ""True"", ""BikeParking"": ""True"", ""DogsAllowed"": ""False"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""HappyHour"": ""True"", ""WiFi"": ""no"", ""WheelchairAccessible"": ""False""}","Sushi Bars, Restaurants, Japanese","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""12:30-22:00""}",0,4.657868282403572,120.0,92,36,33,43,0,0,2,0,1,13,0,11,0,5,2,0,0,1,5,1
dhJT_J5UG6erwqYhf9gNyg,Beach Sushi House,2222 Queen Street E,Toronto,ON,M4E 1E9,43.672626,-79.2880939,4.0,5,0,"{""RestaurantsTakeOut"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""RestaurantsAttire"": ""casual"", ""RestaurantsDelivery"": ""True"", ""Alcohol"": ""full_bar"", ""NoiseLevel"": ""quiet"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsPriceRange2"": ""2""}","Korean, Japanese, Restaurants",{},0,7.450299921235789,20.0,10,0,4,7,0,0,1,0,0,0,0,6,0,0,0,1,0,0,2,0
n-5dPbGyziS0SOkVDTquFQ,Maki My Way,293 King Street W,Toronto,ON,M5V 1J5,43.6463565,-79.3900436,3.5,154,0,"{""WheelchairAccessible"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsAttire"": ""casual"", ""BikeParking"": ""True"", ""OutdoorSeating"": ""True"", ""Alcohol"": ""beer_and_wine"", ""GoodForKids"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""WiFi"": ""no"", ""RestaurantsReservations"": ""True"", ""Caters"": ""True"", ""RestaurantsTableService"": ""True"", ""NoiseLevel"": ""average"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}}","Japanese, Sushi Bars, Asian Fusion, Restaurants","{""Monday"": ""11:00-21:00"", ""Tuesday"": ""11:00-21:00"", ""Wednesday"": ""11:00-21:00"", ""Thursday"": ""11:00-21:00"", ""Friday"": ""11:00-21:00"", ""Saturday"": ""11:00-21:00"", ""Sunday"": ""11:00-21:00""}",2,1.8025863929364137,539.0,322,27,161,298,0,4,6,1,0,78,14,0,0,3,1,2,0,8,4,1
IKYC89dNASgiPI6iIZj8Sw,Lan Sushi,"1500 Royal York Road, #35",Toronto,ON,M9P 3B6,43.6920166,-79.53159129999997,4.0,77,1,"{""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""OutdoorSeating"": ""False"", ""Alcohol"": ""none"", ""GoodForKids"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BikeParking"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsAttire"": ""casual"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""RestaurantsTableService"": ""False"", ""NoiseLevel"": ""quiet"", ""HasTV"": ""True"", ""WiFi"": ""no""}","Restaurants, Japanese, Sushi Bars","{""Wednesday"": ""12:30-21:00"", ""Thursday"": ""12:30-21:00"", ""Friday"": ""12:30-21:00"", ""Saturday"": ""12:30-21:00"", ""Sunday"": ""16:00-21:00""}",0,12.801465534888886,308.0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
M_w8NTcn4o6mIT-LfKSevw,Kaizen Sushi and Sake Bar,543 Yonge Street,Toronto,ON,M4Y 1Y5,43.6643513,-79.384194,4.0,3,0,"{""Caters"": ""True"", ""WiFi"": ""free"", ""RestaurantsDelivery"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""Alcohol"": ""full_bar"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsReservations"": ""True""}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""17:30-0:00"", ""Tuesday"": ""17:30-0:00"", ""Wednesday"": ""17:30-0:00"", ""Thursday"": ""17:30-0:00"", ""Friday"": ""17:30-2:00"", ""Saturday"": ""14:00-2:00"", ""Sunday"": ""14:00-23:00""}",3,0.6085180189768814,12.0,239,12,141,253,0,8,3,1,0,114,1,33,0,2,0,0,0,10,9,0
CfxVkwEJk1NAqgqMSesLzA,KINKA IZAKAYA NORTH  YORK,"4775 Yonge Street, Unit 114",Toronto,ON,M2N 5M5,43.7603034104,-79.40979767600001,3.5,375,1,"{""WiFi"": ""no"", ""CoatCheck"": ""False"", ""OutdoorSeating"": ""True"", ""Smoking"": ""outdoor"", ""HasTV"": ""False"", ""GoodForDancing"": ""False"", ""RestaurantsTakeOut"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsAttire"": ""casual"", ""BikeParking"": ""True"", ""HappyHour"": ""True"", ""RestaurantsTableService"": ""True"", ""GoodForKids"": ""False"", ""WheelchairAccessible"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""3"", ""Music"": {""dj"": ""False"", ""background_music"": ""False"", ""no_music"": ""False"", ""jukebox"": ""False"", ""live"": ""False"", ""video"": ""False"", ""karaoke"": ""False""}, ""BusinessParking"": {""garage"": ""True"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Ambience"": {""touristy"": ""False"", ""hipster"": ""None"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""True"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""True"", ""lunch"": ""False"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""Alcohol"": ""full_bar"", ""Caters"": ""False"", ""RestaurantsDelivery"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""NoiseLevel"": ""loud"", ""BestNights"": {""monday"": ""False"", ""tuesday"": ""False"", ""friday"": ""True"", ""wednesday"": ""False"", ""thursday"": ""True"", ""sunday"": ""False"", ""saturday"": ""True""}}","Japanese, Restaurants, Tapas/Small Plates, Pubs, Tapas Bars, Nightlife, Bars","{""Monday"": ""17:00-0:00"", ""Tuesday"": ""17:00-0:00"", ""Wednesday"": ""17:00-0:00"", ""Thursday"": ""17:00-0:00"", ""Friday"": ""17:00-1:00"", ""Saturday"": ""17:00-1:00"", ""Sunday"": ""17:00-0:00""}",0,11.372083492497945,1312.5,31,1,15,30,0,1,3,0,0,9,2,11,0,0,0,1,0,3,0,0
d_QHsjv4aPh2BKiHgk_Dcg,Japango Sushi & Noodle Restaurant,2209 Queen Street E,Toronto,ON,M4E 1E8,43.670671,-79.29617929999998,3.5,20,1,"{""NoiseLevel"": ""quiet"", ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsReservations"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""WiFi"": ""no"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""RestaurantsTableService"": ""True"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""HasTV"": ""True"", ""Alcohol"": ""full_bar"", ""Caters"": ""False""}","Restaurants, Sushi Bars, Japanese",{},0,6.770323701973162,70.0,13,1,7,5,0,0,1,0,0,1,0,6,0,0,0,1,0,0,1,0
cDoo0Pf1d_P79Rq3ZNk-Mw,Kirei Sushi + Bar,81 Church Street,Toronto,ON,M5C 2G2,43.6515981379,-79.3748980667,3.5,56,0,"{""RestaurantsPriceRange2"": ""2"", ""NoiseLevel"": ""quiet"", ""HasTV"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""True"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""GoodForKids"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsAttire"": ""casual"", ""Alcohol"": ""full_bar"", ""WiFi"": ""free"", ""Caters"": ""False"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""True"", ""BikeParking"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""True""}","Japanese, Restaurants, Sushi Bars","{""Monday"": ""11:30-23:00"", ""Tuesday"": ""11:30-23:00"", ""Wednesday"": ""11:30-23:00"", ""Thursday"": ""11:30-23:00"", ""Friday"": ""11:30-23:00"", ""Saturday"": ""15:00-23:00""}",2,1.0337072219606402,196.0,255,17,169,282,1,0,2,1,0,82,12,0,0,2,1,3,0,10,6,0
